Timestamp,Label,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Flow Duration,Flow IAT Mean,Dst Port,SYN Flag Cnt,ACK Flag Cnt,RST Flag Cnt,FIN Flag Cnt,PSH Flag Cnt
14/02/2018 01:57:47,Benign,3,1,31,0,86,28.6666666667,51936,0,1,0,0,0
14/02/2018 01:57:47,Benign,1,1,0,0,45,45.0,50913,0,1,0,0,0
14/02/2018 01:57:47,Benign,2,0,0,0,135,135.0,80,0,1,0,0,0
14/02/2018 01:57:47,Benign,8,7,1148,1581,2427269,173376.357142857,3389,0,0,0,0,1
14/02/2018 01:57:47,Benign,1,1,0,0,45,45.0,51935,0,1,0,0,0
14/02/2018 01:57:48,Benign,4,4,97,232,6260770,894395.714285714,80,0,0,0,0,1
14/02/2018 01:57:48,Benign,1,1,0,0,50,50.0,51191,0,1,0,0,0
14/02/2018 01:57:48,Benign,3,4,148,242,1065,177.5,80,0,0,0,0,1
14/02/2018 01:57:48,Benign,1,1,45,177,14071,14071.0,53,0,0,0,0,0
14/02/2018 01:57:48,Benign,1,1,40,136,396,396.0,53,0,0,0,0,0
14/02/2018 01:57:48,Benign,2,0,0,0,107,107.0,80,0,1,0,0,0
14/02/2018 01:57:48,Benign,2,0,0,0,53435138,53435138.0,80,0,1,0,0,0
14/02/2018 01:57:48,Benign,1,1,40,125,1129,1129.0,53,0,0,0,0,0
14/02/2018 01:57:48,Benign,13,13,1210,3396,60626561,2425062.44,443,0,0,0,0,1
14/02/2018 01:57:48,Benign,2,0,0,0,160,160.0,80,0,1,0,0,0
14/02/2018 01:57:48,Benign,8,7,1148,1581,2389173,170655.214285714,3389,0,0,0,0,1
14/02/2018 01:57:48,Benign,2,0,0,0,165,165.0,80,0,1,0,0,0
14/02/2018 01:57:48,Benign,16,14,447,788,115103563,3969088.37931034,80,0,0,0,0,1
14/02/2018 01:57:48,Benign,2,0,0,0,88,88.0,80,0,1,0,0,0
14/02/2018 01:57:48,Benign,10,7,1148,1581,4473121,279570.0625,3389,0,0,1,0,1
14/02/2018 01:57:48,Benign,2,0,0,0,262,262.0,51906,0,1,0,0,0
14/02/2018 01:57:48,Benign,8,7,1128,1581,2007093,143363.785714286,3389,0,0,0,0,1
14/02/2018 01:57:48,Benign,1,1,36,52,411,411.0,53,0,0,0,0,0
14/02/2018 01:57:48,Benign,1,1,35,83,2490,2490.0,53,0,0,0,0,0
14/02/2018 01:57:48,Benign,3,0,77,0,235,117.5,443,1,1,0,0,0
14/02/2018 01:57:48,Benign,1,1,0,0,47,47.0,51193,0,1,0,0,0
14/02/2018 01:57:48,Benign,1,1,0,0,46,46.0,50923,0,1,0,0,0
14/02/2018 01:57:48,Benign,1,1,0,0,41,41.0,51671,0,1,0,0,0
14/02/2018 01:57:48,Benign,1,1,0,0,47,47.0,52214,0,1,0,0,0
14/02/2018 01:57:48,Benign,3,0,77,0,774,387.0,443,1,1,0,0,0
14/02/2018 01:57:48,Benign,3,4,161,488,905,150.8333333333,80,0,0,0,0,1
14/02/2018 01:57:48,Benign,8,7,1138,1581,2442675,174476.785714286,3389,0,0,1,0,1
14/02/2018 01:57:48,Benign,2,0,0,0,90,90.0,80,0,1,0,0,0
14/02/2018 01:57:49,Benign,11,13,2128,2872,6180233,268705.782608696,3389,0,0,0,0,1
14/02/2018 01:57:49,Benign,1,1,0,0,44,44.0,50916,0,1,0,0,0
14/02/2018 01:57:49,Benign,423,796,1990,1159344,10257555,8421.6379310345,443,1,1,0,0,0
14/02/2018 01:57:49,Benign,1,1,42,58,282,282.0,53,0,0,0,0,0
14/02/2018 01:57:49,Benign,1,1,40,139,916,916.0,53,0,0,0,0,0
14/02/2018 01:57:49,Benign,1,1,0,0,55,55.0,52217,0,1,0,0,0
14/02/2018 01:57:49,Benign,9,10,1333,3047,2834208,157456.0,3389,0,0,0,0,1
14/02/2018 01:57:49,Benign,1,1,42,58,309,309.0,53,0,0,0,0,0
14/02/2018 01:57:49,Benign,12,12,1214,1001,5368867,233429.0,3389,0,0,0,0,1
14/02/2018 01:57:49,Benign,1,1,37,85,326,326.0,53,0,0,0,0,0
14/02/2018 01:57:49,Benign,1,1,40,118,1412,1412.0,53,0,0,0,0,0
14/02/2018 01:57:49,Benign,8,7,1148,1581,2438551,174182.214285714,3389,0,0,0,0,1
14/02/2018 01:57:49,Benign,1,1,40,139,1475,1475.0,53,0,0,0,0,0
14/02/2018 01:57:49,Benign,8,7,1138,1581,1237105,88364.6428571429,3389,0,0,0,0,1
14/02/2018 01:57:49,Benign,11,16,1390,2089,10657489,409903.423076923,3389,0,0,0,0,1
14/02/2018 01:57:49,Benign,9,7,1429,4696,570711,38047.4,443,0,0,0,0,1
14/02/2018 01:57:49,Benign,2,2,96,242,71884,23961.3333333333,53,0,0,0,0,0
14/02/2018 01:57:50,Benign,10,8,2913,4387,101190340,5952372.94117647,443,0,0,0,0,1
14/02/2018 01:57:50,Benign,7,10,317,3885,4901767,306360.4375,443,0,0,0,0,1
14/02/2018 01:57:50,Benign,2,0,0,0,4808274,4808274.0,0,0,0,0,0,0
14/02/2018 01:57:50,Benign,8,14,1128,2204,7276477,346498.904761905,3389,0,0,0,0,1
14/02/2018 01:57:50,Benign,14,17,2242,4556,16207771,540259.033333333,3389,0,0,0,0,1
14/02/2018 01:57:50,Benign,10,7,1138,1581,5328190,333011.875,3389,0,0,0,0,1
14/02/2018 01:57:50,Benign,10,7,1148,1581,3797503,237343.9375,3389,0,0,0,0,1
14/02/2018 01:57:50,Benign,1,1,35,116,1103,1103.0,53,0,0,0,0,0
14/02/2018 01:57:50,Benign,1,1,32,88,12861,12861.0,53,0,0,0,0,0
14/02/2018 01:57:50,Benign,1,1,35,51,379,379.0,53,0,0,0,0,0
14/02/2018 01:57:50,Benign,1,1,49,164,3617,3617.0,53,0,0,0,0,0
14/02/2018 01:57:50,Benign,2,0,0,0,53451544,53451544.0,80,0,1,0,0,0
14/02/2018 01:57:50,Benign,11,12,1213,1911,12484194,567463.363636364,3389,0,0,0,0,1
14/02/2018 01:57:51,Benign,1,1,187,0,46,46.0,51942,0,1,0,0,0
14/02/2018 01:57:51,Benign,2,0,0,0,53895104,53895104.0,80,0,1,0,0,0
14/02/2018 01:57:51,Benign,1,1,40,139,1413,1413.0,53,0,0,0,0,0
14/02/2018 01:57:51,Benign,8,8,1138,1581,6174925,411661.666666667,3389,0,0,1,0,1
14/02/2018 01:57:51,Benign,1,1,0,0,27,27.0,443,0,1,0,0,0
14/02/2018 01:57:51,Benign,6,5,455,338,921969,92196.9,445,0,0,0,0,1
14/02/2018 01:57:51,Benign,8,7,1138,1581,2415707,172550.5,3389,0,0,1,0,1
14/02/2018 01:57:51,Benign,1,1,42,58,297,297.0,53,0,0,0,0,0
14/02/2018 01:57:51,Benign,8,7,1128,1581,1953691,139549.357142857,3389,0,0,0,0,1
14/02/2018 01:57:51,Benign,1,1,0,0,38,38.0,51195,0,1,0,0,0
14/02/2018 01:57:51,Benign,2,0,0,0,1,1.0,51883,0,1,0,0,0
14/02/2018 01:57:52,Benign,9,9,1333,2754,2377869,139874.647058824,3389,0,0,0,0,1
14/02/2018 01:57:52,Benign,8,8,1128,1874,2387583,159172.2,3389,0,0,0,0,1
14/02/2018 01:57:52,Benign,8,7,1128,1581,1986832,141916.571428571,3389,0,0,0,0,1
14/02/2018 01:57:52,Benign,3,0,0,0,112636322,56318161.0,0,0,0,0,0,0
14/02/2018 01:57:52,Benign,8,7,1138,1581,1549526,110680.428571429,3389,0,0,0,0,1
14/02/2018 01:57:52,Benign,9,9,1789,1618,2394833,140872.529411765,3389,0,0,0,0,1
14/02/2018 01:57:52,Benign,3,0,0,0,112642924,56321462.0,0,0,0,0,0,0
14/02/2018 01:57:52,Benign,9,9,1171,1600,2491705,146570.882352941,3389,0,0,0,0,1
14/02/2018 01:57:52,Benign,9,9,1262,1640,2507135,147478.529411765,3389,0,0,0,0,1
14/02/2018 01:57:53,Benign,1,1,40,139,937,937.0,53,0,0,0,0,0
14/02/2018 01:57:53,Benign,9,9,1171,1600,2491197,146541.0,3389,0,0,0,0,1
14/02/2018 01:57:53,Benign,9,11,1213,2204,5336898,280889.368421053,3389,0,0,0,0,1
14/02/2018 01:57:53,Benign,1,1,42,58,290,290.0,53,0,0,0,0,0
14/02/2018 01:57:53,Benign,9,7,1138,1581,2645961,176397.4,3389,0,0,0,0,1
14/02/2018 01:57:53,Benign,9,8,1789,1581,2028601,126787.5625,3389,0,0,0,0,1
14/02/2018 01:57:53,Benign,8,7,1138,1581,1143805,81700.3571428571,3389,0,0,0,0,1
14/02/2018 01:57:54,Benign,10,7,1148,1581,3352911,209556.9375,3389,0,0,1,0,1
14/02/2018 01:57:54,Benign,10,7,1138,1581,17128189,1070511.8125,3389,0,0,0,0,1
14/02/2018 01:57:54,Benign,9,8,1789,1581,1923677,120229.8125,3389,0,0,0,0,1
14/02/2018 01:57:54,Benign,2,0,0,0,53752375,53752375.0,80,0,1,0,0,0
14/02/2018 01:57:54,Benign,10,7,1138,1581,5672576,354536.0,3389,0,0,0,0,1
14/02/2018 01:57:54,Benign,9,9,1262,1640,2372381,139551.823529412,3389,0,0,0,0,1
14/02/2018 01:57:54,Benign,8,7,1138,1581,1274533,91038.0714285714,3389,0,0,0,0,1
14/02/2018 01:57:54,Benign,8,7,1128,1581,1991884,142277.428571429,3389,0,0,0,0,1
14/02/2018 01:57:55,Benign,5,0,0,0,276520,69130.0,0,0,0,0,0,0
14/02/2018 01:57:55,Benign,3,0,0,0,112639369,56319684.5,0,0,0,0,0,0
14/02/2018 01:57:55,Benign,2,0,66,0,409157,409157.0,5355,0,0,0,0,0
14/02/2018 01:57:55,Benign,2,0,0,0,156,156.0,443,0,1,0,0,0
14/02/2018 01:57:55,Benign,8,7,1138,1581,1396873,99776.6428571428,3389,0,0,0,0,1
14/02/2018 01:57:55,Benign,2,0,0,0,81,81.0,80,0,1,0,0,0
14/02/2018 01:57:55,Benign,3,4,148,243,831,138.5,80,0,0,0,0,1
14/02/2018 01:57:55,Benign,1,1,315,302,619,619.0,67,0,0,0,0,0
14/02/2018 01:57:55,Benign,2,0,0,0,146,146.0,443,0,1,0,0,0
14/02/2018 01:57:55,Benign,8,7,1138,1581,2615393,186813.785714286,3389,0,0,1,0,1
14/02/2018 01:57:56,Benign,3,4,161,488,786,131.0,80,0,0,0,0,1
14/02/2018 01:57:56,Benign,8,7,1128,1581,1973570,140969.285714286,3389,0,0,0,0,1
14/02/2018 01:57:56,Benign,2,0,0,0,79,79.0,80,0,1,0,0,0
14/02/2018 01:57:56,Benign,8,8,1128,1618,2339579,155971.933333333,3389,0,0,0,0,1
14/02/2018 01:57:56,Benign,8,7,1138,1581,1734171,123869.357142857,3389,0,0,0,0,1
14/02/2018 01:57:57,Benign,2,0,0,0,5700,5700.0,51678,0,1,0,0,0
14/02/2018 01:57:57,Benign,9,10,1333,3927,3249181,180510.055555556,3389,0,0,0,0,1
14/02/2018 01:57:57,Benign,2,0,0,0,6130,6130.0,51682,0,1,0,0,0
14/02/2018 01:57:57,Benign,4,4,97,232,6668402,952628.857142857,80,0,0,0,0,1
14/02/2018 01:57:57,Benign,2,0,0,0,124,124.0,80,0,1,0,0,0
14/02/2018 01:57:57,Benign,8,7,1138,1581,1219281,87091.5,3389,0,0,1,0,1
14/02/2018 01:57:57,Benign,4,4,97,232,5071220,724460.0,80,0,0,0,0,1
14/02/2018 01:57:57,Benign,11,13,1390,1952,4321596,187895.47826087,3389,0,0,0,0,1
14/02/2018 01:57:57,Benign,10,7,1138,1581,5061894,316368.375,3389,0,0,0,0,1
14/02/2018 01:57:57,Benign,2,0,0,0,6056,6056.0,51681,0,1,0,0,0
14/02/2018 01:57:57,Benign,9,10,1333,3927,3176523,176473.5,3389,0,0,0,0,1
14/02/2018 01:57:58,Benign,7,5,364,582,1189212,108110.181818182,445,0,0,0,0,1
14/02/2018 01:57:58,Benign,2,0,0,0,46,46.0,49449,0,1,0,0,0
14/02/2018 01:57:58,Benign,3,1,0,0,231730,77243.3333333333,445,0,0,0,0,1
14/02/2018 01:57:58,Benign,5,0,0,0,493969,123492.25,0,0,0,0,0,0
14/02/2018 01:57:58,Benign,1,1,315,302,726,726.0,67,0,0,0,0,0
14/02/2018 01:57:58,Benign,10,7,1138,1581,5015700,313481.25,3389,0,0,0,0,1
14/02/2018 01:57:58,Benign,3,0,0,0,112633749,56316874.5,0,0,0,0,0,0
14/02/2018 01:57:58,Benign,9,9,1128,1618,5388378,316963.411764706,3389,0,0,0,0,1
14/02/2018 01:57:58,Benign,2,0,66,0,407361,407361.0,5355,0,0,0,0,0
14/02/2018 01:57:59,Benign,9,8,1789,1581,1980289,123768.0625,3389,0,0,0,0,1
14/02/2018 01:57:59,Benign,4,4,97,232,5773691,824813.0,80,0,0,0,0,1
14/02/2018 01:57:59,Benign,2,2,80,236,50778,16926.0,53,0,0,0,0,0
14/02/2018 01:57:59,Benign,8,7,1138,1581,1670419,119315.642857143,3389,0,0,0,0,1
14/02/2018 01:57:59,Benign,1,1,37,85,407,407.0,53,0,0,0,0,0
14/02/2018 01:58:00,Benign,2,0,0,0,31,31.0,56570,0,1,0,0,0
14/02/2018 01:58:00,Benign,10,12,1305,1696,3596867,171279.380952381,3389,0,0,0,0,1
14/02/2018 01:58:00,Benign,8,8,1128,1618,2502032,166802.133333333,3389,0,0,0,0,1
14/02/2018 01:58:00,Benign,3,1,0,0,178190,59396.6666666667,445,0,0,0,0,1
14/02/2018 01:58:00,Benign,2,0,0,0,151,151.0,49517,0,1,0,0,0
14/02/2018 01:58:00,Benign,9,9,1333,2754,2529742,148808.352941176,3389,0,0,0,0,1
14/02/2018 01:58:01,Benign,9,8,1789,1581,2075930,129745.625,3389,0,0,0,0,1
14/02/2018 01:58:01,Benign,8,7,1128,1581,2051213,146515.214285714,3389,0,0,0,0,1
14/02/2018 01:58:01,Benign,8,7,1138,1581,1347211,96229.3571428571,3389,0,0,0,0,1
14/02/2018 01:58:02,Benign,2,0,0,0,54929577,54929577.0,80,0,1,0,0,0
14/02/2018 01:58:02,Benign,2,0,0,0,374,374.0,51643,0,1,0,0,0
14/02/2018 01:58:02,Benign,8,7,1144,1581,2176811,155486.5,3389,0,0,1,0,1
14/02/2018 01:58:02,Benign,1,1,0,0,29,29.0,51925,0,1,0,0,0
14/02/2018 01:58:02,Benign,8,7,1138,1581,1429014,102072.428571429,3389,0,0,1,0,1
14/02/2018 01:58:03,Benign,8,7,1138,1581,1344196,96014.0,3389,0,0,0,0,1
14/02/2018 01:58:03,Benign,1,1,0,0,48,48.0,51938,0,1,0,0,0
14/02/2018 01:58:03,Benign,1,1,0,0,28,28.0,51962,0,1,0,0,0
14/02/2018 01:58:03,Benign,6,5,455,338,890701,89070.1,445,0,0,0,0,1
14/02/2018 01:58:03,Benign,2,2,60,238,82957,27652.3333333333,53,0,0,0,0,0
14/02/2018 01:58:03,Benign,1,1,42,58,442,442.0,53,0,0,0,0,0
14/02/2018 01:58:03,Benign,10,12,1256,2186,3773890,179709.047619048,3389,0,0,0,0,1
14/02/2018 01:58:03,Benign,1,1,0,0,28,28.0,51957,0,1,0,0,0
14/02/2018 01:58:03,Benign,10,8,1148,2754,2469151,145244.176470588,3389,0,0,0,0,1
14/02/2018 01:58:03,Benign,9,10,1128,1581,5608144,311563.555555556,3389,0,0,0,0,1
14/02/2018 01:58:03,Benign,4,4,97,232,6659062,951294.571428572,80,0,0,0,0,1
14/02/2018 01:58:04,Benign,2,0,0,0,54239615,54239615.0,80,0,1,0,0,0
14/02/2018 01:58:04,Benign,8,6,1223,3977,98712868,7593297.53846154,443,0,0,0,0,1
14/02/2018 01:58:04,Benign,9,9,1789,1618,2383068,140180.470588235,3389,0,0,0,0,1
14/02/2018 01:58:04,Benign,2,0,0,0,46,46.0,60671,0,1,0,0,0
14/02/2018 01:58:04,Benign,8,7,1138,1581,1159059,82789.9285714286,3389,0,0,0,0,1
14/02/2018 01:58:04,Benign,2,0,0,0,53345107,53345107.0,80,0,1,0,0,0
14/02/2018 01:58:04,Benign,1,1,0,0,30,30.0,51972,0,1,0,0,0
14/02/2018 01:58:04,Benign,1,1,49,164,2711,2711.0,53,0,0,0,0,0
14/02/2018 01:58:04,Benign,3,1,0,0,279863,93287.6666666667,445,0,0,0,0,1
14/02/2018 01:58:05,Benign,8,7,1138,1581,1240570,88612.1428571429,3389,0,0,0,0,1
14/02/2018 01:58:05,Benign,2,0,0,0,60,60.0,50979,0,1,0,0,0
14/02/2018 01:58:05,Benign,2,0,0,0,176,176.0,80,0,1,0,0,0
14/02/2018 01:58:05,Benign,3,0,77,0,217,108.5,443,1,1,0,0,0
14/02/2018 01:58:06,Benign,2,0,31,0,244010,244010.0,51923,0,1,0,0,0
14/02/2018 01:58:06,Benign,8,7,1138,1581,1161569,82969.2142857143,3389,0,0,0,0,1
14/02/2018 01:58:06,Benign,1,1,31,0,1,1.0,443,1,1,0,0,0
14/02/2018 01:58:06,Benign,1,1,0,0,25,25.0,51986,0,1,0,0,0
14/02/2018 01:58:06,Benign,8,7,1138,1581,1761978,125855.571428571,3389,0,0,0,0,1
14/02/2018 01:58:06,Benign,59,59,20880,11966,119977937,1025452.45299145,443,1,1,0,0,0
14/02/2018 01:58:07,Benign,10,7,1148,1581,2768556,173034.75,3389,0,0,1,0,1
14/02/2018 01:58:07,Benign,2,0,0,0,52,52.0,59322,0,1,0,0,0
14/02/2018 01:58:07,Benign,7,5,364,582,752328,68393.4545454545,445,0,0,0,0,1
14/02/2018 01:58:07,Benign,1,1,0,0,24,24.0,52008,0,1,0,0,0
14/02/2018 01:58:07,Benign,1,1,0,0,13,13.0,52009,0,1,0,0,0
14/02/2018 01:58:07,Benign,10,9,1128,1581,11059024,614390.222222222,3389,0,0,0,0,1
14/02/2018 01:58:07,Benign,2,0,62,0,992073,992073.0,51923,1,1,0,0,0
14/02/2018 01:58:07,Benign,3,1,0,0,147144,49048.0,445,0,0,0,0,1
14/02/2018 01:58:07,Benign,1,1,0,0,26,26.0,52002,0,1,0,0,0
14/02/2018 01:58:08,Benign,2,0,0,0,131,131.0,80,0,1,0,0,0
14/02/2018 01:58:08,Benign,1,1,41,57,442,442.0,53,0,0,0,0,0
14/02/2018 01:58:08,Benign,1,1,31,63,392,392.0,53,0,0,0,0,0
14/02/2018 01:58:08,Benign,1,1,32,128,14517,14517.0,53,0,0,0,0,0
14/02/2018 01:58:08,Benign,8,7,1138,1581,1755325,125380.357142857,3389,0,0,0,0,1
14/02/2018 01:58:08,Benign,8,7,1148,1581,2145073,153219.5,3389,0,0,0,0,1
14/02/2018 01:58:08,Benign,8,7,1138,1581,1691858,120847.0,3389,0,0,0,0,1
14/02/2018 01:58:08,Benign,1,1,31,63,13650,13650.0,53,0,0,0,0,0
14/02/2018 01:58:08,Benign,2,0,0,0,143,143.0,59332,0,1,0,0,0
14/02/2018 01:58:09,Benign,3,0,77,0,203,101.5,443,1,1,0,0,0
14/02/2018 01:58:09,Benign,1,1,40,139,1317,1317.0,53,0,0,0,0,0
14/02/2018 01:58:09,Benign,1,1,42,58,328,328.0,53,0,0,0,0,0
14/02/2018 01:58:09,Benign,1,2,0,0,165,82.5,445,0,1,0,0,0
14/02/2018 01:58:09,Benign,2,1,0,0,287972,143986.0,445,0,0,0,0,1
14/02/2018 01:58:09,Benign,8,7,1148,1581,2215697,158264.071428571,3389,0,0,0,0,1
14/02/2018 01:58:09,Benign,2,0,0,0,1,1.0,50991,0,1,0,0,0
14/02/2018 01:58:09,Benign,1,1,40,139,721,721.0,53,0,0,0,0,0
14/02/2018 01:58:09,Benign,1,1,42,58,695,695.0,53,0,0,0,0,0
14/02/2018 01:58:09,Benign,1,1,0,0,32,32.0,52017,0,1,0,0,0
14/02/2018 01:58:09,Benign,36,80,7890,15059,116294200,1011253.91304348,443,0,1,0,0,0
14/02/2018 01:58:09,Benign,1,1,40,139,1661,1661.0,53,0,0,0,0,0
14/02/2018 01:58:10,Benign,2,0,0,0,53355302,53355302.0,80,0,1,0,0,0
14/02/2018 01:58:10,Benign,2,0,62,0,3908099,3908099.0,51923,1,1,0,0,0
14/02/2018 01:58:10,Benign,2,2,62,126,34715,11571.6666666667,53,0,0,0,0,0
14/02/2018 01:58:10,Benign,8,7,1138,1581,1210439,86459.9285714286,3389,0,0,1,0,1
14/02/2018 01:58:10,Benign,9,7,1138,1581,1727769,115184.6,3389,0,0,0,0,1
14/02/2018 01:58:10,Benign,1,1,31,63,464,464.0,53,0,0,0,0,0
14/02/2018 01:58:10,Benign,4,4,97,232,5891123,841589.0,80,0,0,0,0,1
14/02/2018 01:58:10,Benign,7,10,397,124,100012024,6250751.5,443,1,1,0,0,0
14/02/2018 01:58:10,Benign,8,7,1148,1581,1421503,101535.928571429,3389,0,0,1,0,1
14/02/2018 01:58:10,Benign,12,10,1148,1581,5321621,253410.523809524,3389,0,0,1,0,1
14/02/2018 01:58:11,Benign,2,0,0,0,53,53.0,60490,0,1,0,0,0
14/02/2018 01:58:11,Benign,4,4,97,232,6506522,929503.142857143,80,0,0,0,0,1
14/02/2018 01:58:11,Benign,18,19,2628,1596,80124403,2225677.86111111,80,1,1,0,0,0
14/02/2018 01:58:11,Benign,8,7,1148,1581,1424037,101716.928571429,3389,0,0,1,0,1
14/02/2018 01:58:11,Benign,1,1,32,128,2424,2424.0,53,0,0,0,0,0
14/02/2018 01:58:11,Benign,8,7,1138,1581,1279437,91388.3571428572,3389,0,0,0,0,1
14/02/2018 01:58:11,Benign,7,5,364,582,1223914,111264.909090909,445,0,0,0,0,1
14/02/2018 01:58:11,Benign,4,4,97,232,5011655,715950.714285714,80,0,0,0,0,1
14/02/2018 01:58:11,Benign,1,1,42,58,348,348.0,53,0,0,0,0,0
14/02/2018 01:58:11,Benign,6,5,455,338,578483,57848.3,445,0,0,0,0,1
14/02/2018 01:58:11,Benign,4,4,97,232,5656273,808039.0,80,0,0,0,0,1
14/02/2018 01:58:11,Benign,1,1,32,128,414,414.0,53,0,0,0,0,0
14/02/2018 01:58:11,Benign,1,1,40,139,1318,1318.0,53,0,0,0,0,0
14/02/2018 01:58:11,Benign,3,1,0,0,242147,80715.6666666667,445,0,0,0,0,1
14/02/2018 01:58:11,Benign,5,1,0,0,154473,30894.6,3389,0,0,0,0,1
14/02/2018 01:58:12,Benign,2,0,0,0,137,137.0,443,0,1,0,0,0
14/02/2018 01:58:12,Benign,9,9,1171,1600,2498476,146969.176470588,3389,0,0,0,0,1
14/02/2018 01:58:12,Benign,2,0,0,0,177,177.0,60543,0,1,0,0,0
14/02/2018 01:58:13,Benign,1,1,42,58,400,400.0,53,0,0,0,0,0
14/02/2018 01:58:13,Benign,2,0,31,0,0,0.0,52234,1,1,0,0,0
14/02/2018 01:58:13,Benign,2,0,0,0,82,82.0,80,0,1,0,0,0
14/02/2018 01:58:13,Benign,2,0,0,0,88,88.0,80,0,1,0,0,0
14/02/2018 01:58:13,Benign,1,2,0,0,43,21.5,443,0,1,0,1,0
14/02/2018 01:58:13,Benign,8,7,1138,1581,2272050,162289.285714286,3389,0,0,0,0,1
14/02/2018 01:58:13,Benign,2,0,0,0,71,71.0,80,0,1,0,0,0
14/02/2018 01:58:13,Benign,4,4,97,232,6290108,898586.857142857,80,0,0,0,0,1
14/02/2018 01:58:13,Benign,3,4,161,488,561,93.5,80,0,0,0,0,1
14/02/2018 01:58:13,Benign,3,4,148,241,855,142.5,80,0,0,0,0,1
14/02/2018 01:58:13,Benign,3,4,161,488,566,94.3333333333,80,0,0,0,0,1
14/02/2018 01:58:13,Benign,3,0,77,0,609,304.5,443,1,1,0,0,0
14/02/2018 01:58:13,Benign,3,0,31,0,59,29.5,52236,0,1,0,0,0
14/02/2018 01:58:13,Benign,7,5,364,582,71715,6519.5454545455,445,0,0,0,0,1
14/02/2018 01:58:13,Benign,3,1,0,0,13531,4510.3333333333,445,0,0,0,0,1
14/02/2018 01:58:13,Benign,1,1,40,139,1504,1504.0,53,0,0,0,0,0
14/02/2018 01:58:13,Benign,1,1,40,56,471,471.0,53,0,0,0,0,0
14/02/2018 01:58:13,Benign,2,0,0,0,114,114.0,62896,0,1,0,0,0
14/02/2018 01:58:13,Benign,2,0,0,0,32,32.0,50840,0,1,0,0,0
14/02/2018 01:58:13,Benign,2,0,0,0,32,32.0,35652,0,1,0,0,0
14/02/2018 01:58:14,Benign,8,7,1138,1581,1247345,89096.0714285714,3389,0,0,0,0,1
14/02/2018 01:58:14,Benign,24,0,0,0,116150085,5050003.69565217,0,0,0,0,0,0
14/02/2018 01:58:14,Benign,7,5,364,582,1316901,119718.272727273,445,0,0,0,0,1
14/02/2018 01:58:14,Benign,2,0,0,0,44,44.0,54748,0,1,0,0,0
14/02/2018 01:58:14,Benign,4,4,97,232,6706162,958023.142857143,80,0,0,0,0,1
14/02/2018 01:58:14,Benign,11,7,1148,1581,4897385,288081.470588235,3389,0,0,1,0,1
14/02/2018 01:58:14,Benign,3,1,0,0,264202,88067.3333333333,445,0,0,0,0,1
14/02/2018 01:58:15,Benign,6,5,455,338,979044,97904.4,445,0,0,0,0,1
14/02/2018 01:58:15,Benign,2,0,0,0,150,150.0,54791,0,1,0,0,0
14/02/2018 01:58:15,Benign,1,1,0,0,61,61.0,52129,0,1,0,0,0
14/02/2018 01:58:15,Benign,4,4,97,232,5340998,762999.714285714,80,0,0,0,0,1
14/02/2018 01:58:16,Benign,2,0,0,0,68,68.0,80,0,1,0,0,0
14/02/2018 01:58:16,Benign,3,4,148,243,858,143.0,80,0,0,0,0,1
14/02/2018 01:58:16,Benign,2,0,0,0,94,94.0,80,0,1,0,0,0
14/02/2018 01:58:16,Benign,8,7,1138,1581,1289814,92129.5714285714,3389,0,0,0,0,1
14/02/2018 01:58:16,Benign,2,0,0,0,54122536,54122536.0,80,0,1,0,0,0
14/02/2018 01:58:16,Benign,5,12,373,758,21400314,1337519.625,445,0,0,0,0,1
14/02/2018 01:58:16,Benign,1,1,0,0,52,52.0,51139,0,1,0,0,0
14/02/2018 01:58:16,Benign,2,0,0,0,55002094,55002094.0,80,0,1,0,0,0
14/02/2018 01:58:16,Benign,3,4,161,488,560,93.3333333333,80,0,0,0,0,1
14/02/2018 01:58:16,Benign,2,0,0,0,69,69.0,80,0,1,0,0,0
14/02/2018 01:58:16,Benign,9,7,1138,1581,3366430,224428.666666667,3389,0,0,0,0,1
14/02/2018 01:58:16,Benign,3,4,161,488,574,95.6666666667,80,0,0,0,0,1
14/02/2018 01:58:16,Benign,3,0,0,0,112642136,56321068.0,0,0,0,0,0,0
14/02/2018 01:58:17,Benign,2,0,0,0,54357304,54357304.0,80,0,1,0,0,0
14/02/2018 01:58:17,Benign,4,4,97,232,5234443,747777.571428571,80,0,0,0,0,1
14/02/2018 01:58:17,Benign,1,1,0,0,46,46.0,51199,0,1,0,0,0
14/02/2018 01:58:17,Benign,8,7,1634,4796,94871,6776.5,443,0,0,0,0,1
14/02/2018 01:58:17,Benign,2,0,0,0,53507792,53507792.0,80,0,1,0,0,0
14/02/2018 01:58:17,Benign,8,7,1138,1581,1678253,119875.214285714,3389,0,0,0,0,1
14/02/2018 01:58:17,Benign,9,7,1138,1581,1630652,108710.133333333,3389,0,0,0,0,1
14/02/2018 01:58:17,Benign,1,1,0,0,52,52.0,51151,0,1,0,0,0
14/02/2018 01:58:17,Benign,10,11,1376,2773,3936376,196818.8,3389,0,0,0,0,1
14/02/2018 01:58:17,Benign,8,7,1144,1581,2659320,189951.428571429,3389,0,0,1,0,1
14/02/2018 01:58:17,Benign,1,1,0,0,29,29.0,51149,0,1,0,0,0
14/02/2018 01:58:17,Benign,2,0,0,0,63,63.0,52097,0,1,0,0,0
